mathoverflow,gap,2017-07-28T02:46:02.883465,2
mathoverflow,sage,2017-07-28T02:46:02.883465,16
scicomp,sage,2017-07-28T02:46:04.014512,4
datascience,ipython,2017-07-28T02:46:04.379183,17
datascience,jupyter,2017-07-28T02:46:04.379183,15
stackoverflow,ipython,2017-08-04T02:46:01.471994,5231
stackoverflow,sage,2017-08-04T02:46:01.471994,528
stackoverflow,ipython-notebook,2017-08-04T02:46:01.471994,2099
stackoverflow,pythran,2017-08-04T02:46:01.471994,4
stackoverflow,singular,2017-08-04T02:46:01.471994,80
stackoverflow,mpir,2017-08-04T02:46:01.471994,21
stackoverflow,jupyter-notebook,2017-08-04T02:46:01.471994,2602
stackoverflow,gap-system,2017-08-04T02:46:01.471994,18
stackoverflow,pari-gp,2017-08-04T02:46:01.471994,32
stackoverflow,jupyter,2017-08-04T02:46:01.471994,1810
stackoverflow,pari,2017-08-04T02:46:01.471994,50
stackoverflow,jupyterhub,2017-08-04T02:46:01.471994,76
math,sagemath,2017-08-04T02:46:01.845664,142
math,gap,2017-08-04T02:46:01.845664,324
mathoverflow,gap,2017-08-04T02:46:02.204105,2
mathoverflow,sage,2017-08-04T02:46:02.204105,16
scicomp,sage,2017-08-04T02:46:03.280896,4
datascience,ipython,2017-08-04T02:46:03.652796,17
datascience,jupyter,2017-08-04T02:46:03.652796,15
stackoverflow,ipython,2017-08-11T02:46:01.508422,5242
stackoverflow,sage,2017-08-11T02:46:01.508422,527
stackoverflow,singular,2017-08-11T02:46:01.508422,79
stackoverflow,pari,2017-08-11T02:46:01.508422,50
stackoverflow,mpir,2017-08-11T02:46:01.508422,21
stackoverflow,jupyter,2017-08-11T02:46:01.508422,1819
stackoverflow,pari-gp,2017-08-11T02:46:01.508422,32
stackoverflow,jupyterhub,2017-08-11T02:46:01.508422,78
stackoverflow,pythran,2017-08-11T02:46:01.508422,4
stackoverflow,jupyter-notebook,2017-08-11T02:46:01.508422,2651
stackoverflow,ipython-notebook,2017-08-11T02:46:01.508422,2108
stackoverflow,gap-system,2017-08-11T02:46:01.508422,18
math,sagemath,2017-08-11T02:46:01.883921,143
math,gap,2017-08-11T02:46:01.883921,324
mathoverflow,sage,2017-08-11T02:46:02.250384,16
mathoverflow,gap,2017-08-11T02:46:02.250384,2
scicomp,sage,2017-08-11T02:46:03.385366,4
datascience,ipython,2017-08-11T02:46:06.754501,18
datascience,jupyter,2017-08-11T02:46:06.754501,16
stackoverflow,jupyter-notebook,2017-08-18T02:46:02.078761,2698
stackoverflow,sage,2017-08-18T02:46:02.078761,530
stackoverflow,jupyter,2017-08-18T02:46:02.078761,1855
stackoverflow,singular,2017-08-18T02:46:02.078761,79
stackoverflow,pari,2017-08-18T02:46:02.078761,50
stackoverflow,pythran,2017-08-18T02:46:02.078761,4
stackoverflow,ipython,2017-08-18T02:46:02.078761,5251
stackoverflow,gap-system,2017-08-18T02:46:02.078761,18
stackoverflow,ipython-notebook,2017-08-18T02:46:02.078761,2118
stackoverflow,jupyterhub,2017-08-18T02:46:02.078761,80
stackoverflow,pari-gp,2017-08-18T02:46:02.078761,32
stackoverflow,mpir,2017-08-18T02:46:02.078761,21
math,gap,2017-08-18T02:46:02.442550,325
math,sagemath,2017-08-18T02:46:02.442550,143
mathoverflow,gap,2017-08-18T02:46:02.829904,3
mathoverflow,sage,2017-08-18T02:46:02.829904,16
scicomp,sage,2017-08-18T02:46:03.937418,4
datascience,ipython,2017-08-18T02:46:04.306156,18
datascience,jupyter,2017-08-18T02:46:04.306156,16
stackoverflow,pari,2017-08-25T02:46:01.542330,50
stackoverflow,ipython-notebook,2017-08-25T02:46:01.542330,2123
stackoverflow,sage,2017-08-25T02:46:01.542330,528
stackoverflow,jupyter-notebook,2017-08-25T02:46:01.542330,2731
stackoverflow,pythran,2017-08-25T02:46:01.542330,4
stackoverflow,jupyter,2017-08-25T02:46:01.542330,1870
stackoverflow,pari-gp,2017-08-25T02:46:01.542330,32
stackoverflow,mpir,2017-08-25T02:46:01.542330,22
stackoverflow,ipython,2017-08-25T02:46:01.542330,5264
stackoverflow,jupyterhub,2017-08-25T02:46:01.542330,82
stackoverflow,gap-system,2017-08-25T02:46:01.542330,18
stackoverflow,singular,2017-08-25T02:46:01.542330,79
math,gap,2017-08-25T02:46:01.902616,325
math,sagemath,2017-08-25T02:46:01.902616,143
mathoverflow,gap,2017-08-25T02:46:02.255289,3
mathoverflow,sage,2017-08-25T02:46:02.255289,16
scicomp,sage,2017-08-25T02:46:03.327736,4
datascience,jupyter,2017-08-25T02:46:03.688973,16
datascience,ipython,2017-08-25T02:46:03.688973,18
stackoverflow,gap-system,2017-09-01T02:46:01.645625,18
stackoverflow,ipython-notebook,2017-09-01T02:46:01.645625,2127
stackoverflow,singular,2017-09-01T02:46:01.645625,79
stackoverflow,pythran,2017-09-01T02:46:01.645625,4
stackoverflow,pari,2017-09-01T02:46:01.645625,50
stackoverflow,jupyter-notebook,2017-09-01T02:46:01.645625,2758
stackoverflow,ipython,2017-09-01T02:46:01.645625,5279
stackoverflow,pari-gp,2017-09-01T02:46:01.645625,32
stackoverflow,jupyter,2017-09-01T02:46:01.645625,1891
stackoverflow,jupyterhub,2017-09-01T02:46:01.645625,82
stackoverflow,mpir,2017-09-01T02:46:01.645625,22
stackoverflow,sage,2017-09-01T02:46:01.645625,529
math,gap,2017-09-01T02:46:02.029934,328
math,sagemath,2017-09-01T02:46:02.029934,143
